Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	hour	fileDate	date(raven)	Tag 1	Tag 2	notes	Analyst
3112	Spectrogram 1	1	4395541.552	4395549.676	20.383	60.077	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	71080.6398	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18		m		jll
3113	Spectrogram 1	1	4395586.422	4395592.794	15.556	39.157	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	71125.5093	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18				jll
3114	Spectrogram 1	1	4395638.372	4395644.074	19.31	42.912	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	71177.4596	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18				jll
3115	Spectrogram 1	1	4395707.651	4395713.502	16.628	34.866	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	71246.7391	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18				jll
3116	Spectrogram 1	1	4395712.943	4395717.303	27.356	51.494	L:\ELP\Projects\Nouabale\nn_sounds\nn_201809_sep\nn06b_201809_sep\nn06b_20181204_000000.wav	71252.031	nn06b_20181204_000000.wav	nn06b	19	4-Dec-18	4-Dec-18				
3247	Spectrogram 1	1	8288805.97	8288812.156	16.7	43.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06d_201804_apr\nn06d_20180829_000000.wav	95.59	nn06d_20180829_000000.wav	nn06d	0	29-Aug-18	29-Aug-18				sl
3248	Spectrogram 1	1	8289156.541	8289163.249	20	40.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06d_201804_apr\nn06d_20180829_000000.wav	446.161	nn06d_20180829_000000.wav	nn06d	0	29-Aug-18	29-Aug-18			marginal	sl
3249	Spectrogram 1	1	8291248.082	8291253.001	18.9	62.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06d_201804_apr\nn06d_20180829_000000.wav	2537.702	nn06d_20180829_000000.wav	nn06d	0	29-Aug-18	29-Aug-18				sl
3250	Spectrogram 1	1	8291258.889	8291266.193	18.9	64.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06d_201804_apr\nn06d_20180829_000000.wav	2548.509	nn06d_20180829_000000.wav	nn06d	0	29-Aug-18	29-Aug-18				sl
3251	Spectrogram 1	1	8291869.585	8291875.212	22.3	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06d_201804_apr\nn06d_20180829_000000.wav	3159.205	nn06d_20180829_000000.wav	nn06d	0	29-Aug-18	29-Aug-18				sl
3252	Spectrogram 1	1	8322435.113	8322438.802	25.6	49	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06d_201804_apr\nn06d_20180829_000000.wav	33724.733	nn06d_20180829_000000.wav	nn06d	9	29-Aug-18	29-Aug-18				sl
3253	Spectrogram 1	1	8323101.281	8323104.411	20	49	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06d_201804_apr\nn06d_20180829_000000.wav	34390.901	nn06d_20180829_000000.wav	nn06d	9	29-Aug-18	29-Aug-18				sl
3254	Spectrogram 1	1	8323107.057	8323110.486	21.2	42.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06d_201804_apr\nn06d_20180829_000000.wav	34396.677	nn06d_20180829_000000.wav	nn06d	9	29-Aug-18	29-Aug-18				sl
3302	Spectrogram 1	1	5076358.871	5076361.251	24.46	36.69	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61170.5576	nn06e_20180820_000000.wav	nn06e	16	20-Aug-18	20-Aug-18			marginal	edr
3303	Spectrogram 1	1	5076439.667	5076443.729	23.333	34.685	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61251.354	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18				bjs
3304	Spectrogram 1	1	5076447.475	5076449.855	22.529	34.759	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61259.1616	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18			marginal	edr
3305	Spectrogram 1	1	5076550.649	5076556.798	21.441	51.712	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61362.3352	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18		m		bjs
3306	Spectrogram 1	1	5076666.494	5076672.889	21.885	46.989	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61478.1811	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18			faint	edr
3307	Spectrogram 1	1	5076743.017	5076745.326	24.46	37.333	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61554.7032	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18			marginal	edr
3308	Spectrogram 1	1	5076818.413	5076822.736	27.117	38.468	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61630.0992	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18				bjs
3309	Spectrogram 1	1	5076819.829	5076824.897	19.55	36.577	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61631.5155	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18				bjs
3310	Spectrogram 1	1	5076827.096	5076831.531	25.225	37.207	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61638.7825	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18				bjs
3311	Spectrogram 1	1	5076831.456	5076834.065	23.964	39.099	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	61643.1427	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18				bjs
3312	Spectrogram 1	1	5079310.537	5079314.04	17.658	35.946	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	64122.2235	nn06e_20180820_000000.wav	nn06e	17	20-Aug-18	20-Aug-18				bjs
3313	Spectrogram 1	1	5081539.295	5081545.63	19.55	37.838	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	66350.9814	nn06e_20180820_000000.wav	nn06e	18	20-Aug-18	20-Aug-18				bjs
3314	Spectrogram 1	1	5081552.114	5081553.232	27.117	34.054	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	66363.8013	nn06e_20180820_000000.wav	nn06e	18	20-Aug-18	20-Aug-18				bjs
3315	Spectrogram 1	1	5081553.717	5081554.947	27.117	36.577	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	66365.4037	nn06e_20180820_000000.wav	nn06e	18	20-Aug-18	20-Aug-18				bjs
3316	Spectrogram 1	1	5082037.742	5082041.021	23.964	36.577	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	66849.4286	nn06e_20180820_000000.wav	nn06e	18	20-Aug-18	20-Aug-18				bjs
3317	Spectrogram 1	1	5082040.239	5082046.76	20.811	53.604	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	66851.9254	nn06e_20180820_000000.wav	nn06e	18	20-Aug-18	20-Aug-18		m		bjs
3318	Spectrogram 1	1	5082119.99	5082124.984	17.027	34.054	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	66931.6769	nn06e_20180820_000000.wav	nn06e	18	20-Aug-18	20-Aug-18				bjs
3319	Spectrogram 1	1	5082179.655	5082183.568	22.703	37.207	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	66991.3415	nn06e_20180820_000000.wav	nn06e	18	20-Aug-18	20-Aug-18				bjs
3320	Spectrogram 1	1	5082413.133	5082417.605	22.072	32.162	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	67224.8199	nn06e_20180820_000000.wav	nn06e	18	20-Aug-18	20-Aug-18				bjs
3321	Spectrogram 1	1	5098776.996	5098783.034	15.766	64.955	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	83588.6833	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18		m		bjs
3322	Spectrogram 1	1	5098781.208	5098784.487	35.946	52.342	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	83592.8944	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18				bjs
3323	Spectrogram 1	1	5098785.344	5098791.68	15.135	75.676	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	83597.031	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18		m		bjs
3324	Spectrogram 1	1	5098794.922	5098799.468	28.378	42.252	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	83606.6086	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18				bjs
3325	Spectrogram 1	1	5098799.17	5098801.034	23.333	39.099	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	83610.8571	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18				bjs
3326	Spectrogram 1	1	5098812.4	5098816.947	14.505	31.532	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	83624.0869	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18				bjs
3327	Spectrogram 1	1	5098824.847	5098829.543	13.243	30.27	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	83636.5342	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18				bjs
3328	Spectrogram 1	1	5099163.791	5099167.555	19.55	39.73	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	83975.4783	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18				bjs
3329	Spectrogram 1	1	5099722.09	5099727.68	17.658	35.946	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn06e_201804_apr\nn06e_20180820_000000.wav	84533.7762	nn06e_20180820_000000.wav	nn06e	23	20-Aug-18	20-Aug-18				bjs
3396	Spectrogram 1	1	10632.8198	10635.9875	19.1	42.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201901_jan\nn07a_201901_jan\nn07a_20190614_000000.wav	10632.8198	nn07a_20190614_000000.wav	nn07a	2	14-Jun-19	14-Jun-19				yg
3397	Spectrogram 1	1	27064.2112	27068.86958	21.7	44.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201901_jan\nn07a_201901_jan\nn07a_20190614_000000.wav	27064.2113	nn07a_20190614_000000.wav	nn07a	7	14-Jun-19	14-Jun-19			faint	yg
3398	Spectrogram 1	1	27362.4596	27365.66456	18.4	43.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201901_jan\nn07a_201901_jan\nn07a_20190614_000000.wav	27362.4596	nn07a_20190614_000000.wav	nn07a	7	14-Jun-19	14-Jun-19			faint	yg
3399	Spectrogram 1	1	48462.5217	48468.03722	11.9	40.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201901_jan\nn07a_201901_jan\nn07a_20190614_000000.wav	48462.5217	nn07a_20190614_000000.wav	nn07a	13	14-Jun-19	14-Jun-19			marginal	yg
3400	Spectrogram 1	1	48846.9316	48851.81357	11.9	39.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201901_jan\nn07a_201901_jan\nn07a_20190614_000000.wav	48846.9316	nn07a_20190614_000000.wav	nn07a	13	14-Jun-19	14-Jun-19				yg
3401	Spectrogram 1	1	69306.7453	69311.59001	13.8	37.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201901_jan\nn07a_201901_jan\nn07a_20190614_000000.wav	69306.7453	nn07a_20190614_000000.wav	nn07a	19	14-Jun-19	14-Jun-19				yg
3454	Spectrogram 1	1	9048715.491	9048718.554	19.1	42.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69278.222	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18			marginal	elt
3455	Spectrogram 1	1	9048744.243	9048748.876	17.1	40.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69306.974	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3456	Spectrogram 1	1	9048789.722	9048792.706	23.1	39.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69352.453	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3457	Spectrogram 1	1	9048800.874	9048805.822	20.1	40.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69363.605	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3458	Spectrogram 1	1	9048817.13	9048822.706	19.1	46.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69379.861	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3459	Spectrogram 1	1	9048835.005	9048839.756	20.1	40.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69397.736	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3460	Spectrogram 1	1	9048991.723	9048996.592	20.1	38.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69554.454	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3461	Spectrogram 1	1	9049267.652	9049271.618	28.2	46.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69830.383	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3462	Spectrogram 1	1	9049311.836	9049314.585	21.1	39.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	69874.567	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3463	Spectrogram 1	1	9049580.579	9049584.702	20.1	38.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	70143.31	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3464	Spectrogram 1	1	9049594.715	9049599.78	20.1	46.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	70157.446	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3465	Spectrogram 1	1	9049614.152	9049617.136	19.1	39.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	70176.883	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3466	Spectrogram 1	1	9049634.815	9049637.721	25.2	43.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	70197.546	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3467	Spectrogram 1	1	9049641.686	9049645.691	25.2	46.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	70204.417	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3468	Spectrogram 1	1	9049854.121	9049858.087	24.1	44.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	70416.852	nn07c_20180603_000000.wav	nn07c	19	3-Jun-18	3-Jun-18				elt
3469	Spectrogram 1	1	9051530.084	9051535.385	22.1	39.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72092.815	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3470	Spectrogram 1	1	9051718.256	9051721.79	22.1	44.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72280.987	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3471	Spectrogram 1	1	9051899.976	9051903.169	25.225	37.207	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72462.7066	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18			marginal	edr
3472	Spectrogram 1	1	9051918.471	9051922.319	26.2	50.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72481.202	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3473	Spectrogram 1	1	9051925.971	9051929.544	24.1	47.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72488.702	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3474	Spectrogram 1	1	9051938.147	9051940.739	24.595	35.315	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72500.8781	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				edr
3475	Spectrogram 1	1	9052040.96	9052045.393	27.117	35.946	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72603.691	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				edr
3476	Spectrogram 1	1	9052053.847	9052056.439	21.1	47.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72616.578	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3477	Spectrogram 1	1	9052062.683	9052066.178	27.2	50.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72625.414	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3478	Spectrogram 1	1	9052076.877	9052079.244	28.378	40.36	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72639.6083	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				edr
3479	Spectrogram 1	1	9052236.942	9052240.476	25.2	44.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72799.673	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3480	Spectrogram 1	1	9052338.298	9052341.204	24.1	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72901.029	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3481	Spectrogram 1	1	9052351.853	9052355.348	22.1	48.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72914.584	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3482	Spectrogram 1	1	9052367.324	9052369.68	26.2	46.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	72930.055	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3483	Spectrogram 1	1	9052585.13	9052589.332	21.1	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	73147.861	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3484	Spectrogram 1	1	9052593.599	9052596.191	24.595	34.685	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	73156.33	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				edr
3485	Spectrogram 1	1	9052946.795	9052950.054	25.2	49.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	73509.526	nn07c_20180603_000000.wav	nn07c	20	3-Jun-18	3-Jun-18				elt
3486	Spectrogram 1	1	9055105.578	9055109.348	25.2	46.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	75668.309	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3487	Spectrogram 1	1	9055109.662	9055111.979	25.2	45.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	75672.393	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3488	Spectrogram 1	1	9055140.211	9055143.47	28.2	49.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	75702.942	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3489	Spectrogram 1	1	9055144.649	9055147.987	27.2	43.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	75707.38	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3490	Spectrogram 1	1	9055148.355	9055150.829	39.2	90.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	75711.086	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3491	Spectrogram 1	1	9055151.968	9055156.562	25.2	52.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	75714.699	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3492	Spectrogram 1	1	9055184.018	9055186.727	27.2	46.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	75746.749	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3493	Spectrogram 1	1	9055543.994	9055547.253	20.1	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	76106.725	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3494	Spectrogram 1	1	9055586.128	9055589.112	24.1	47.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	76148.859	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3495	Spectrogram 1	1	9056143.099	9056145.651	20.1	39.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	76705.83	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3496	Spectrogram 1	1	9056429.787	9056436.646	25.2	46.667	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	76992.518	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3497	Spectrogram 1	1	9056487.282	9056494.311	27.2	185.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	77050.013	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3498	Spectrogram 1	1	9056520.628	9056524.751	21.1	213.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	77083.359	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3499	Spectrogram 1	1	9056551.099	9056558.049	22.1	43.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	77113.83	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3500	Spectrogram 1	1	9056982.588	9056988.674	24.1	44.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	77545.319	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3501	Spectrogram 1	1	9057661.421	9057666.251	17.1	48.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	78224.152	nn07c_20180603_000000.wav	nn07c	21	3-Jun-18	3-Jun-18				elt
3502	Spectrogram 1	1	9060101.787	9060105.674	24.1	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	80664.518	nn07c_20180603_000000.wav	nn07c	22	3-Jun-18	3-Jun-18				elt
3503	Spectrogram 1	1	9060373.358	9060378.502	22.1	49.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn07c_201804_apr\nn07c_20180603_000000.wav	80936.089	nn07c_20180603_000000.wav	nn07c	22	3-Jun-18	3-Jun-18				elt
3546	Spectrogram 1	1	9347275.633	9347280.363	17.8	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180722_000000.wav	22476.968	nn08b_20180722_000000.wav	nn08b	6	22-Jul-18	22-Jul-18			m	sag
3547	Spectrogram 1	1	9347285.683	9347287.049	24.4	36.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn08b_201804_apr\nn08b_20180722_000000.wav	22487.017	nn08b_20180722_000000.wav	nn08b	6	22-Jul-18	22-Jul-18				sag
