Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Site	hour	fileDate	date(raven)	Tag 1	Tag 2	notes	Analyst
890	Spectrogram 1	1	4260134.697	4260137.044	20.5	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29440.438	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18			marginal	elt
891	Spectrogram 1	1	4260137.489	4260141.252	19.4	51.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29443.23	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
892	Spectrogram 1	1	4260161.598	4260163.815	24.2	32.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29467.339	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				edr
893	Spectrogram 1	1	4260166.091	4260167.433	41.869	52.336	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29471.8318	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				edr
894	Spectrogram 1	1	4260166.918	4260170.022	33.9	43.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29472.659	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				edr
895	Spectrogram 1	1	4260172.833	4260177.85	27	52.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29478.574	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18			marginal	elt
896	Spectrogram 1	1	4260180.736	4260182.177	19.4	41.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29486.477	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				edr
897	Spectrogram 1	1	4260183.393	4260185.537	19.4	46.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29489.134	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
898	Spectrogram 1	1	4260191.254	4260195.826	28.1	62.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29496.995	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
899	Spectrogram 1	1	4260198.137	4260199.8	24.8	41.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29503.878	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				edr
900	Spectrogram 1	1	4260201.167	4260203.532	30.3	44.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29506.908	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18			marginal	edr
901	Spectrogram 1	1	4260260.374	4260264.218	18.4	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29566.115	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
902	Spectrogram 1	1	4260446.487	4260453.81	18.4	50.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29752.228	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18			faint but has 2 harms	elt
903	Spectrogram 1	1	4260511.937	4260516.549	29.2	51.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29817.678	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
904	Spectrogram 1	1	4260514.89	4260516.508	18.4	34.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	29820.631	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
905	Spectrogram 1	1	4260773.724	4260778.303	17	38.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30079.465	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
906	Spectrogram 1	1	4260776.574	4260782.552	26.8	59.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30082.315	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
907	Spectrogram 1	1	4260776.69	4260781.517	32.7	46	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30082.431	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
908	Spectrogram 1	1	4260785.817	4260789.18	18.6	40	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30091.558	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18			marginal	elt
909	Spectrogram 1	1	4260793.089	4260795.156	30.748	41.869	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30098.8301	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18			marginal	edr
910	Spectrogram 1	1	4260793.277	4260795.118	41.869	54.299	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30099.018	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				edr
911	Spectrogram 1	1	4260810.403	4260815.137	30.2	45.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30116.144	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18			marginal	elt
912	Spectrogram 1	1	4260811.941	4260816.918	16.2	34.6	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30117.682	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
913	Spectrogram 1	1	4260834.759	4260840.504	15.1	41	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02f_201804_apr\nn02f_20180817_000000.wav	30140.5	nn02f_20180817_000000.wav	nn02f	8	17-Aug-18	17-Aug-18				elt
914	Spectrogram 1	1	4330387.906	4330391.564	26.7	48.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	13353.5542	nn02g_20180816_000000.wav	nn02g	3	16-Aug-18	16-Aug-18				sl
915	Spectrogram 1	1	4332750.381	4332754.443	32.468	46.104	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	15716.0289	nn02g_20180816_000000.wav	nn02g	4	16-Aug-18	16-Aug-18				sl
916	Spectrogram 1	1	4373625.679	4373630.189	22.727	35.065	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	56591.3273	nn02g_20180816_000000.wav	nn02g	15	16-Aug-18	16-Aug-18				sl
917	Spectrogram 1	1	4375896.251	4375901.058	27.922	82.468	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	58861.8986	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18				sl
918	Spectrogram 1	1	4376671.22	4376675.394	18.831	29.87	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	59636.8676	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18				sl
919	Spectrogram 1	1	4376674.979	4376677.872	25.325	38.779	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	59640.6264	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18				sl
920	Spectrogram 1	1	4376679.642	4376684.077	19.481	35.714	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	59645.29	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18				sl
921	Spectrogram 1	1	4376720.748	4376723.076	23.005	37.662	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	59686.3956	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18			marginal	sl
922	Spectrogram 1	1	4376971.965	4376976.027	20.779	31.818	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	59937.6129	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18				sl
923	Spectrogram 1	1	4377425.729	4377430.239	19.481	31.169	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	60391.377	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18			marginal	sl
924	Spectrogram 1	1	4377494.711	4377500.301	18.831	33.766	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	60460.3582	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18				sl
925	Spectrogram 1	1	4377830.561	4377836.002	23.377	49.351	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	60796.2092	nn02g_20180816_000000.wav	nn02g	16	16-Aug-18	16-Aug-18				sl
926	Spectrogram 1	1	4378388.226	4378393.667	21.429	67.532	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	61353.8737	nn02g_20180816_000000.wav	nn02g	17	16-Aug-18	16-Aug-18				sl
927	Spectrogram 1	1	4378755.791	4378762.797	20.779	83.117	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	61721.439	nn02g_20180816_000000.wav	nn02g	17	16-Aug-18	16-Aug-18				sl
928	Spectrogram 1	1	4378965.717	4378971.456	22.078	58.442	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	61931.3645	nn02g_20180816_000000.wav	nn02g	17	16-Aug-18	16-Aug-18				sl
929	Spectrogram 1	1	4379233.704	4379237.282	19.481	66.883	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	62199.3521	nn02g_20180816_000000.wav	nn02g	17	16-Aug-18	16-Aug-18				sl
930	Spectrogram 1	1	4379240.04	4379244.81	20.13	62.987	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	62205.6875	nn02g_20180816_000000.wav	nn02g	17	16-Aug-18	16-Aug-18				sl
931	Spectrogram 1	1	4379488.537	4379491.928	15.611	38.569	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	62454.1844	nn02g_20180816_000000.wav	nn02g	17	16-Aug-18	16-Aug-18				sl
932	Spectrogram 1	1	4379496.027	4379502.176	16.53	40.406	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	62461.6751	nn02g_20180816_000000.wav	nn02g	17	16-Aug-18	16-Aug-18				sl
933	Spectrogram 1	1	4390218.046	4390222.779	20.13	37.662	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	73183.6936	nn02g_20180816_000000.wav	nn02g	20	16-Aug-18	16-Aug-18				sl
934	Spectrogram 1	1	4391667.214	4391671.164	24.675	38.312	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	74632.8613	nn02g_20180816_000000.wav	nn02g	20	16-Aug-18	16-Aug-18				sl
935	Spectrogram 1	1	4391675.822	4391679.027	22.727	35.065	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	74641.47	nn02g_20180816_000000.wav	nn02g	20	16-Aug-18	16-Aug-18				sl
936	Spectrogram 1	1	4391684.133	4391687.897	22.727	33.766	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	74649.7805	nn02g_20180816_000000.wav	nn02g	20	16-Aug-18	16-Aug-18				sl
937	Spectrogram 1	1	4396481.487	4396485.474	22.078	37.662	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180816_000000.wav	79447.1346	nn02g_20180816_000000.wav	nn02g	22	16-Aug-18	16-Aug-18				sl
938	Spectrogram 1	1	4423026.396	4423030.091	20	40	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	19651.951	nn02g_20180821_000000.wav	nn02g	5	21-Aug-18	21-Aug-18				sag
939	Spectrogram 1	1	4423210.179	4423215.278	22.2	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	19835.734	nn02g_20180821_000000.wav	nn02g	5	21-Aug-18	21-Aug-18				sag
940	Spectrogram 1	1	4423431.499	4423434.307	24.4	38.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	20057.054	nn02g_20180821_000000.wav	nn02g	5	21-Aug-18	21-Aug-18				sag
941	Spectrogram 1	1	4423650.603	4423652.192	36.7	51.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	20276.158	nn02g_20180821_000000.wav	nn02g	5	21-Aug-18	21-Aug-18				sag
942	Spectrogram 1	1	4424550.425	4424553.529	33.3	50	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	21175.98	nn02g_20180821_000000.wav	nn02g	5	21-Aug-18	21-Aug-18				sag
943	Spectrogram 1	1	4424734.334	4424737.216	37.8	57.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	21359.889	nn02g_20180821_000000.wav	nn02g	5	21-Aug-18	21-Aug-18				sag
944	Spectrogram 1	1	4425608.827	4425612.005	27.8	42.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	22234.382	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18			very marginal	sag
945	Spectrogram 1	1	4425793.201	4425794.79	26.7	41.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	22418.756	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18			marginal	sag
946	Spectrogram 1	1	4425794.864	4425799.963	28.9	46.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	22420.419	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18			marginal	sag
947	Spectrogram 1	1	4425800.886	4425805.615	25.6	60	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	22426.441	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18			marginal	sag
948	Spectrogram 1	1	4426541.923	4426544.62	28.9	47.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	23167.478	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18				sag
949	Spectrogram 1	1	4426544.878	4426547.649	31.1	51.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	23170.433	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18				sag
950	Spectrogram 1	1	4427419.667	4427422.217	24.4	36.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	24045.222	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18				sag
951	Spectrogram 1	1	4428198.832	4428203.746	25.6	38.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	24824.387	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18				sag
952	Spectrogram 1	1	4428476.812	4428479.916	24.4	46.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	25102.367	nn02g_20180821_000000.wav	nn02g	6	21-Aug-18	21-Aug-18				sag
953	Spectrogram 1	1	4428956.827	4428959.968	27.8	43.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	25582.382	nn02g_20180821_000000.wav	nn02g	7	21-Aug-18	21-Aug-18				sag
954	Spectrogram 1	1	4429734.906	4429739.044	22.2	42.2	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	26360.461	nn02g_20180821_000000.wav	nn02g	7	21-Aug-18	21-Aug-18				sag
955	Spectrogram 1	1	4430222.901	4430227.593	23.3	43.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	26848.456	nn02g_20180821_000000.wav	nn02g	7	21-Aug-18	21-Aug-18				sag
956	Spectrogram 1	1	4430758.319	4430761.903	17.8	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	27383.874	nn02g_20180821_000000.wav	nn02g	7	21-Aug-18	21-Aug-18			marginal	sag
957	Spectrogram 1	1	4431673.031	4431675.507	21.1	34.4	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	28298.586	nn02g_20180821_000000.wav	nn02g	7	21-Aug-18	21-Aug-18				sag
958	Spectrogram 1	1	4432750.778	4432756.579	14.4	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	29376.333	nn02g_20180821_000000.wav	nn02g	8	21-Aug-18	21-Aug-18				sag
959	Spectrogram 1	1	4432754.694	4432756.135	34.4	48.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	29380.249	nn02g_20180821_000000.wav	nn02g	8	21-Aug-18	21-Aug-18				sag
960	Spectrogram 1	1	4432762.97	4432767.478	22.2	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	29388.525	nn02g_20180821_000000.wav	nn02g	8	21-Aug-18	21-Aug-18				sag
961	Spectrogram 1	1	4432774.164	4432776.344	21.1	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	29399.719	nn02g_20180821_000000.wav	nn02g	8	21-Aug-18	21-Aug-18				sag
962	Spectrogram 1	1	4433499.218	4433502.47	24.4	37.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	30124.773	nn02g_20180821_000000.wav	nn02g	8	21-Aug-18	21-Aug-18			marginal	sag
963	Spectrogram 1	1	4454344.364	4454347.911	27.5	44	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn02g_201804_apr\nn02g_20180821_000000.wav	50969.919	nn02g_20180821_000000.wav	nn02g	14	21-Aug-18	21-Aug-18				sag
1062	Spectrogram 1	1	4598140.349	4598142.762	29.9	269	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	22084.693	nn03a_20180817_000000.wav	nn03a	6	17-Aug-18	17-Aug-18				elt
1063	Spectrogram 1	1	4617916.582	4617921.159	18.4	47.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	41860.926	nn03a_20180817_000000.wav	nn03a	11	17-Aug-18	17-Aug-18				elt
1064	Spectrogram 1	1	4619283.316	4619287.411	21.033	29.577	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	43227.6603	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1065	Spectrogram 1	1	4619284.894	4619287.411	28.263	39.437	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	43229.2383	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				edr
1066	Spectrogram 1	1	4619447.09	4619453.485	19.061	32.207	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	43391.434	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1067	Spectrogram 1	1	4619808.613	4619812.69	20.7	46	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	43752.957	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1068	Spectrogram 1	1	4620190.982	4620195.018	21.8	43.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44135.326	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1069	Spectrogram 1	1	4620207.334	4620212.732	15.117	34.836	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44151.678	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1070	Spectrogram 1	1	4620240.779	4620249.017	4.6	33.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44185.123	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18			marginal	elt
1071	Spectrogram 1	1	4620262.333	4620268.574	11.5	34.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44206.677	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1072	Spectrogram 1	1	4620304.183	4620310.382	1.1	39.1	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44248.527	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1073	Spectrogram 1	1	4620321.766	4620326.011	15.775	33.3	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44266.1102	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18			marginal	elt
1074	Spectrogram 1	1	4620488.485	4620495.059	11.5	52.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44432.829	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1075	Spectrogram 1	1	4620515.107	4620520.89	13.8	37.9	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44459.451	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1076	Spectrogram 1	1	4620538.2	4620543.14	18.404	34.836	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44482.544	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1077	Spectrogram 1	1	4620563.032	4620572.726	0	51.7	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44507.376	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1078	Spectrogram 1	1	4620657.817	4620664.765	8	42.5	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44602.161	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1079	Spectrogram 1	1	4620666.289	4620670.853	26.948	49.296	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44610.633	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1080	Spectrogram 1	1	4620671.529	4620675.737	19.718	34.836	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44615.8732	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1081	Spectrogram 1	1	4620673.896	4620675.925	29.577	37.465	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44618.2403	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				edr
1082	Spectrogram 1	1	4620715.887	4620718.216	28.263	46.667	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44660.231	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1083	Spectrogram 1	1	4620718.066	4620722.086	18.404	36.15	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44662.41	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				edr
1084	Spectrogram 1	1	4620720.846	4620723.476	31.549	69.014	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44665.1902	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				edr
1085	Spectrogram 1	1	4620726.588	4620729.975	18.404	82.8	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44670.932	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				elt
1086	Spectrogram 1	1	4620729.45	4620734.146	17.746	30.235	L:\ELP\Projects\Nouabale\nn_sounds\nn_201804_apr\nn03a_201804_apr\nn03a_20180817_000000.wav	44673.7939	nn03a_20180817_000000.wav	nn03a	12	17-Aug-18	17-Aug-18				edr
